job_title,salary,location,company_size,experience_level,employment_type,skills,experience_level_value,company_size_value,employment_type_value
Marketing Data Analyst,70000,"Austin, TX",Startup,Jr,Freelance,"AWS , Excel",1,1,6
Data Analyst!!!,70000.0,"New York, NY",Startup,Sr,Freelance,"AWS , Azure , Tableau , R , Power BI",3,1,6
Data Analyst - Remote,110000,"Dallas, TX",Huge,Sr,Contract,"Google Cloud,Power BI",3,4,4
Data Analyst!!!,65000,"Houston,TX, London, UK",Huge,Pr,Regular,"Excel, SQL, Power BI, Google Cloud",4,4,3
Sr. Data Analyst,65000,"Dallas, TX, Austin, TX",Startup,Jr,Contract,"AWS , Excel , R ,  , Python",1,1,4
Marketing Data Analyst,8090000,"Houston,TX",Large,None,Regular,"AWS, , Python, Power BI, Excel",0,3,3
Data Analytics Specialist,120000,"Remote, Austin, TX",Large,Mi,Full-time,"Google Cloud , Excel , AWS , SQL",2,3,1
Data Analyst,65000,"Huntsville,AL",Large,Pr,Full-time,"Azure, R, SQL, Python,",4,3,1
Junior Data Analyst,8090000,"Dallas, TX, Austin, TX",Unknown,Pr,Full-time,"Python ,  , AWS , Tableau , Azure",4,0,1
Jr. Data Analyst,110000,"Dallas, TX, Austin, TX, London, UK",Startup,Jr,Part-time,"Power BI,Azure,Excel",1,1,2
Product Data Analyst,95000.0,"Dallas, TX, Austin, TX, Remote",Large,Jr,Temporary,"Google Cloud, SQL, Python, Tableau, Excel",1,3,5
Marketing Data Analyst,70000.0,"Dallas, TX",Large,Jr,Part-time,"Power BI , SQL , Excel , Azure , Google Cloud",1,3,2
Senior Data Analyst,0,"San Francisco, CA, Austin, TX, US",Startup,Jr,Full-time,"R,Excel,Power BI",1,1,1
Data Analytics Specialist,0,"Dallas, TX, London, UK, Remote",Startup,Jr,Part-time,"AWS,SQL,Azure,Power BI",1,1,2
Data Analyst - Remote,90000,"San Francisco, CA",Huge,Sr,Contract,", AWS, Python, Tableau",3,4,4
Data Analyst II,110000,"Austin, TX",Small,Jr,Part-time,"R, Excel",1,0,2
Data Analyst!!!,110000,"Huntsville,AL",Large,Mi,Part-time,"R,Tableau,Python",2,3,2
Marketing Data Analyst,90000,"New York, NY",Startup,Sr,Contract,"AWS, SQL, R, Power BI",3,1,4
Data Analyst!!!,70000,"Houston,TX, San Francisco, CA, Austin, TX",Large,Jr,Full-time,"Excel, , Python",1,3,1
Data Analytics Specialist,65000,"Dallas, TX",Large,Sr,Regular,"Power BI,Tableau,Python,AWS",3,3,3
Senior Data Analyst,110000,"London, UK, Dallas, TX",Unknown,Jr,Freelance,"Power BI,SQL",1,0,6
BI Analyst,50000,Remote,Unknown,Jr,Temporary,"Power BI , Tableau , Google Cloud",1,0,5
Senior Data Analyst,65000,"Remote, Houston,TX",Unknown,Jr,Contract,"SQL , Excel , Python ,",1,0,4
Data Analyst II,8090000,"Austin, TX",Unknown,Jr,Regular,"Tableau,Google Cloud",1,0,3
Data Analyst!!!,14000000,"New York, NY, US",Small,Sr,Full-time,"Azure, Python",3,0,1
Data Analyst!!!,0,"Dallas, TX",Startup,Jr,Freelance,,1,1,6
Data Analytics Specialist,14000000,"New York, NY, San Francisco, CA, Houston,TX",Startup,Mi,Freelance,"Excel , Power BI ,  , Tableau , Google Cloud",2,1,6
Senior Data Analyst,8090000,"Huntsville,AL, San Francisco, CA",Startup,Jr,Temporary,"Tableau , R , Azure , Power BI ,",1,1,5
Jr. Data Analyst,0,"Dallas, TX",Large,Mi,Part-time,"Excel, AWS, Tableau, Azure",2,3,2
Product Data Analyst,70000.0,"US, Dallas, TX",Medium,Mi,Contract,"Tableau, Google Cloud, Excel",2,2,4
Data Analyst - Remote,14000000,"San Francisco, CA",Startup,Pr,Part-time,"R, Tableau,",4,1,2
Data Analytics Specialist,120000,"London, UK, Remote",Startup,Jr,Part-time,"Azure, SQL, R",1,1,2
Data Analytics Specialist,70000.0,"San Francisco, CA, Anywhere",Unknown,Jr,Regular,"Tableau, Azure, Excel, Power BI",1,0,3
Data Analyst!!!,110000,"Austin, TX",Medium,Sr,Contract,"AWS, Google Cloud, , Tableau, Azure",3,2,4
Data Analyst II,90000,Anywhere,Small,Sr,Contract,"Power BI, R, Google Cloud, SQL, Azure",3,0,4
Data Analyst!!!,110000,"San Francisco, CA, Remote, Austin, TX",Large,Sr,Full-time,"Tableau , Python ,  , R",3,3,1
Junior Data Analyst,50,"London, UK, Anywhere",Startup,None,Full-time,"R, Excel",0,1,1
BI Analyst,120000,"Dallas, TX",Medium,None,Contract,"Google Cloud , Power BI",0,2,4
BI Analyst,0,"New York, NY, Dallas, TX",Unknown,None,Full-time,"Tableau, SQL, Python, Azure",0,0,1
Junior Data Analyst,0,"Huntsville,AL, New York, NY, San Francisco, CA",Large,Sr,Contract,"Excel, AWS, Power BI,",3,3,4
Sr. Data Analyst,110000,"London, UK, Anywhere",Large,Jr,Contract,"Tableau, Python, Google Cloud",1,3,4
Senior Data Analyst,0,"Huntsville,AL, Houston,TX, New York, NY",Startup,Mi,Freelance,"Tableau,Azure,Excel",2,1,6
Data Analyst!!!,0,"Houston,TX",Large,Jr,Temporary,", Google Cloud, SQL, Azure, AWS",1,3,5
Data Analyst - Remote,14000000,"US, San Francisco, CA, Remote",Startup,Jr,Full-time,"Tableau, Power BI, Azure, Google Cloud",1,1,1
Sr. Data Analyst,14000000,"New York, NY, Houston,TX, Huntsville,AL",Small,Pr,Contract,"Azure,AWS,Python,R",4,0,4
Data Analyst II,70000.0,"Houston,TX, Dallas, TX, Remote",Large,Jr,Full-time,"Azure, AWS, SQL, R, Python",1,3,1
Data Analyst,95000,"San Francisco, CA, Remote",Medium,None,Full-time,",Power BI,Tableau,Google Cloud,AWS",0,2,1
Product Data Analyst,70000,"London, UK",Huge,Jr,Regular,", SQL, Tableau, Python",1,4,3
Data Analytics Specialist,50000,Remote,Huge,Mi,Freelance,"Power BI, Azure, SQL, Tableau",2,4,6
Jr. Data Analyst,95000.0,"Dallas, TX",Huge,Jr,Full-time,"Power BI,Azure",1,4,1
BI Analyst,14000000,"US, Anywhere",Startup,Sr,Contract,"Google Cloud, , Azure, Excel",3,1,4
DATA ANALYST,0,"San Francisco, CA",Large,Pr,Part-time,"AWS , R ,  , SQL , Google Cloud",4,3,2
Marketing Data Analyst,95000.0,"Houston,TX, US",Startup,Mi,Regular,"Excel, Azure,",2,1,3
BI Analyst,0,"Anywhere, Austin, TX",Huge,Sr,Full-time,"Python, Tableau, AWS",3,4,1
DATA ANALYST,50,"Austin, TX, Remote, US",Huge,Jr,Contract,"Google Cloud , Excel , AWS , Azure",1,4,4
Data Analyst II,70000.0,Remote,Huge,Jr,Freelance,"SQL , Power BI , R",1,4,6
DATA ANALYST,95000.0,"US, Austin, TX, San Francisco, CA",Startup,Jr,Part-time,"SQL , AWS , Azure",1,1,2
Data Analyst!!!,120000,"Huntsville,AL, US, Dallas, TX",Unknown,Sr,Part-time,,3,0,2
Sr. Data Analyst,90000,Anywhere,Medium,Jr,Contract,"Tableau,Python,Excel,Azure",1,2,4
Data Analyst II,70000.0,"Anywhere, Austin, TX",Huge,Jr,Contract,"Azure,Power BI,Python,SQL",1,4,4
Data Analytics Specialist,14000000,"US, London, UK, San Francisco, CA",Startup,Jr,Contract,"R, Python, Excel, Google Cloud, Azure",1,1,4
BI Analyst,110000,"Austin, TX, Huntsville,AL, Remote",Large,None,Part-time,"Google Cloud , Azure , Python",0,3,2
Sr. Data Analyst,0,"London, UK, Huntsville,AL, San Francisco, CA",Startup,Sr,Temporary,,3,1,5
Junior Data Analyst,65000,"Dallas, TX, New York, NY",Large,Jr,Contract,"AWS, Power BI, Python",1,3,4
DATA ANALYST,50,"US, Austin, TX, Huntsville,AL",Small,Mi,Full-time,"R, Azure, , Power BI",2,0,1
Senior Data Analyst,65000,"Houston,TX, London, UK, Austin, TX",Startup,Jr,Freelance,",Tableau,Python,Google Cloud,Azure",1,1,6
Data Analytics Specialist,8090000,"San Francisco, CA",Large,Jr,Freelance,"Excel, Google Cloud, AWS, Tableau, Azure",1,3,6
Jr. Data Analyst,95000.0,"London, UK",Startup,Mi,Contract,"R, Azure, AWS",2,1,4
Data Analyst,70000,"Dallas, TX, London, UK",Large,Jr,Full-time,"Google Cloud, Power BI",1,3,1
Junior Data Analyst,70000,"San Francisco, CA",Startup,Jr,Freelance,"Azure,",1,1,6
Data Analyst,50000,"London, UK",Startup,Sr,Temporary,"Tableau ,  , SQL",3,1,5
Junior Data Analyst,65000,"Dallas, TX, London, UK",Startup,None,Full-time,"R, SQL",0,1,1
BI Analyst,65000,"New York, NY",Small,Mi,Freelance,"R,Power BI",2,0,6
Jr. Data Analyst,120000,"New York, NY, London, UK",Startup,Mi,Contract,"Tableau , AWS , Power BI",2,1,4
Senior Data Analyst,70000,Anywhere,Startup,Jr,Freelance,", SQL , Python , Azure",1,1,6
Junior Data Analyst,90000,"London, UK, Remote, San Francisco, CA",Small,Jr,Freelance,"Power BI , Google Cloud , SQL , Excel , R",1,0,6
DATA ANALYST,0,"US, Remote",Huge,Jr,Temporary,"Google Cloud , Tableau , SQL , Azure",1,4,5
Jr. Data Analyst,110000,"Remote, San Francisco, CA, US",Huge,Jr,Full-time,"Tableau,AWS,Google Cloud,Python,SQL",1,4,1
Senior Data Analyst,0,"Huntsville,AL, San Francisco, CA, Austin, TX",Large,Jr,Contract,"Tableau, Google Cloud, Excel",1,3,4
Data Analyst,110000,"Austin, TX, London, UK, Houston,TX",Medium,Sr,Contract,"R , Azure",3,2,4
Jr. Data Analyst,65000,Remote,Medium,Sr,Full-time,"Power BI, R, Google Cloud",3,2,1
DATA ANALYST,120000,Anywhere,Large,Jr,Contract,"R, Google Cloud, Tableau, Python",1,3,4
Marketing Data Analyst,65000,"New York, NY, US",Startup,Mi,Regular,"Power BI, Python, Google Cloud, R",2,1,3
Product Data Analyst,95000,"San Francisco, CA, Huntsville,AL",Startup,Jr,Contract,"SQL,AWS,R,Tableau,Power BI",1,1,4
Jr. Data Analyst,0,"Dallas, TX, London, UK",Startup,Jr,Freelance,"Python, SQL, R, Google Cloud, Power BI",1,1,6
Data Analyst!!!,50,"Austin, TX, Remote, New York, NY",Large,Jr,Regular,"Google Cloud, Power BI, Tableau, R, Python",1,3,3
Sr. Data Analyst,95000.0,"New York, NY, Huntsville,AL",Small,Pr,Part-time,"Excel, AWS",4,0,2
Sr. Data Analyst,50000,"US, Dallas, TX",Large,Sr,Contract,"AWS, R, , Google Cloud, Excel",3,3,4
Data Analyst,120000,"New York, NY, Houston,TX",Startup,Mi,Full-time,"AWS, Power BI, Azure, Tableau, R",2,1,1
Data Analyst II,0,"New York, NY, London, UK, Huntsville,AL",Startup,Jr,Part-time,"Power BI,Google Cloud,",1,1,2
Data Analytics Specialist,110000,Anywhere,Small,Jr,Part-time,"Power BI, SQL, R",1,0,2
Marketing Data Analyst,65000,"Austin, TX",Unknown,Pr,Full-time,"Azure , Power BI",4,0,1
Sr. Data Analyst,0,"US, Huntsville,AL, London, UK",Small,Jr,Part-time,"R, Tableau, Power BI, Excel, SQL",1,0,2
Data Analyst!!!,95000,"Austin, TX, San Francisco, CA",Large,Jr,Temporary,"Azure, SQL, Google Cloud, Power BI",1,3,5
Marketing Data Analyst,0,"London, UK, Anywhere, New York, NY",Large,Sr,Part-time,"Azure, R, AWS",3,3,2
Data Analytics Specialist,0,"US, Anywhere",Startup,Jr,Temporary,"Tableau, AWS",1,1,5
Data Analytics Specialist,0,"San Francisco, CA, London, UK",Large,Jr,Part-time,"Power BI, SQL",1,3,2
Data Analyst - Remote,95000.0,"San Francisco, CA, New York, NY, Remote",Startup,None,Contract,"Python, R, SQL, Azure",0,1,4
Data Analyst,50,"New York, NY",Startup,Mi,Temporary,"SQL , R , Python ,",2,1,5
DATA ANALYST,0,"San Francisco, CA",Large,Jr,Contract,"Azure, Google Cloud, AWS",1,3,4
Data Analyst,8090000,"Austin, TX, Remote",Small,Mi,Part-time,"Google Cloud , Power BI , AWS , Excel , R",2,0,2
Data Analyst II,70000,"San Francisco, CA",Large,Mi,Temporary,"Tableau,Excel,Google Cloud",2,3,5
Senior Data Analyst,70000.0,"London, UK",Unknown,Mi,Temporary,"Power BI, Python, R, , Azure",2,0,5
Sr. Data Analyst,0,"New York, NY, Huntsville,AL, US",Huge,Mi,Regular,"Python,SQL,Azure",2,4,3
BI Analyst,50000,"San Francisco, CA",Startup,Jr,Contract,"Azure,Python,R,SQL,Tableau",1,1,4
Marketing Data Analyst,50000,US,Huge,Sr,Full-time,"Google Cloud,Tableau,Power BI,Python",3,4,1
Data Analyst - Remote,8090000,US,Small,Jr,Part-time,,1,0,2
BI Analyst,65000,"Huntsville,AL, Austin, TX",Large,Sr,Contract,"Tableau, R, Google Cloud, AWS",3,3,4
Junior Data Analyst,50,"Dallas, TX, Huntsville,AL",Large,Pr,Temporary,"Azure , Tableau , R , SQL , Excel",4,3,5
DATA ANALYST,95000.0,"Anywhere, San Francisco, CA, Dallas, TX",Startup,Pr,Full-time,"AWS, SQL, Excel",4,1,1
Data Analyst!!!,0,"Dallas, TX, Austin, TX",Unknown,Jr,Full-time,"R, AWS, Google Cloud, SQL, Tableau",1,0,1
Data Analyst II,95000,"Anywhere, San Francisco, CA, Remote",Large,Mi,Part-time,"Excel,",2,3,2
Senior Data Analyst,0,"Anywhere, Huntsville,AL, US",Medium,None,Freelance,"Tableau, Python",0,2,6
Data Analyst II,0,"Anywhere, Remote",Startup,None,Freelance,", Azure, Power BI, R",0,1,6
DATA ANALYST,50,US,Startup,Jr,Part-time,"Google Cloud, AWS,",1,1,2
Data Analyst,0,"San Francisco, CA, London, UK",Small,Jr,Contract,"Google Cloud, Python",1,0,4
Senior Data Analyst,95000,"Remote, Huntsville,AL, San Francisco, CA",Large,Sr,Part-time,"Python, SQL, AWS, Excel",3,3,2
Junior Data Analyst,120000,Anywhere,Medium,Jr,Full-time,"Azure,Power BI,Google Cloud",1,2,1
Product Data Analyst,70000,Remote,Unknown,Sr,Contract,"SQL,Tableau,Power BI",3,0,4
Data Analyst!!!,110000,Remote,Unknown,Sr,Part-time,"AWS , R , Power BI",3,0,2
Data Analyst - Remote,65000,"Austin, TX, Remote",Unknown,Sr,Full-time,", Excel, Google Cloud, Python",3,0,1
Data Analytics Specialist,95000.0,"San Francisco, CA, London, UK",Unknown,Mi,Full-time,,2,0,1
DATA ANALYST,65000,"Huntsville,AL",Large,Mi,Regular,"Azure ,  , Tableau , AWS , R",2,3,3
DATA ANALYST,65000,"Houston,TX, London, UK, US",Small,Mi,Contract,"AWS , Google Cloud",2,0,4
Data Analytics Specialist,110000,"Anywhere, Dallas, TX, San Francisco, CA",Huge,Pr,Full-time,"Power BI,SQL,Azure",4,4,1
Data Analyst - Remote,110000,Remote,Small,Sr,Part-time,"SQL, Tableau, Excel",3,0,2
BI Analyst,70000.0,"Austin, TX, Anywhere",Large,Jr,Part-time,"AWS , SQL , R , Python",1,3,2
Data Analyst,70000.0,"Houston,TX, Remote, Austin, TX",Startup,Jr,Contract,"R,Excel",1,1,4
Product Data Analyst,14000000,"San Francisco, CA",Small,Jr,Part-time,", AWS, Azure",1,0,2
BI Analyst,65000,"Austin, TX, Dallas, TX",Unknown,Jr,Full-time,"Tableau, R, AWS",1,0,1
Data Analyst - Remote,90000,"US, San Francisco, CA, Dallas, TX",Medium,Mi,Temporary,,2,2,5
Senior Data Analyst,65000,"San Francisco, CA, Huntsville,AL",Small,Sr,Full-time,",Python,R,Excel,SQL",3,0,1
Marketing Data Analyst,95000,"New York, NY",Medium,Jr,Full-time,"SQL , Python , Excel",1,2,1
Sr. Data Analyst,95000.0,"Dallas, TX, US",Huge,Sr,Full-time,"SQL, , Power BI, Python",3,4,1
Data Analyst II,50,Anywhere,Huge,Jr,Contract,"SQL, AWS, Excel",1,4,4
Junior Data Analyst,14000000,"Houston,TX, Anywhere, London, UK",Large,Jr,Contract,", Tableau",1,3,4
Data Analyst,50000,"San Francisco, CA, Houston,TX",Large,Jr,Part-time,"Google Cloud , Tableau , R , Azure",1,3,2
Data Analyst - Remote,0,"London, UK",Medium,Mi,Regular,"Power BI,R,Azure",2,2,3
Jr. Data Analyst,95000.0,"Remote, Dallas, TX",Startup,Jr,Regular,"Azure, Excel",1,1,3
Senior Data Analyst,0,"Houston,TX, Austin, TX",Startup,Sr,Part-time,"AWS, Power BI, Excel",3,1,2
Data Analyst - Remote,110000,"London, UK, New York, NY, Anywhere",Huge,Mi,Freelance,"Excel , R , Azure , Google Cloud",2,4,6
Junior Data Analyst,14000000,"London, UK, San Francisco, CA",Huge,None,Contract,"R,",0,4,4
Sr. Data Analyst,50,"Austin, TX",Huge,Sr,Full-time,", AWS",3,4,1
Product Data Analyst,70000.0,"Austin, TX, Remote, US",Medium,Jr,Freelance,"Power BI, , Google Cloud, Tableau",1,2,6
Product Data Analyst,50000,"Austin, TX",Unknown,Sr,Freelance,"Azure, , Power BI, Google Cloud",3,0,6
DATA ANALYST,70000,"Huntsville,AL",Large,Jr,Full-time,"SQL, Azure, Excel, R",1,3,1
BI Analyst,95000.0,"Houston,TX, Anywhere",Startup,Mi,Freelance,"Tableau, R",2,1,6
Jr. Data Analyst,0,"Austin, TX, San Francisco, CA, New York, NY",Huge,Mi,Freelance,"R,Tableau,Excel",2,4,6
DATA ANALYST,70000,"Remote, San Francisco, CA, Huntsville,AL",Unknown,Pr,Full-time,"Azure, Excel",4,0,1
BI Analyst,70000,"New York, NY",Startup,Mi,Contract,"Power BI , Google Cloud , Azure , R",2,1,4
BI Analyst,95000.0,"Huntsville,AL",Startup,Mi,Regular,"R, Power BI, Python",2,1,3
BI Analyst,95000,"Remote, San Francisco, CA",Huge,Pr,Freelance,", Tableau , Google Cloud , Power BI",4,4,6
Data Analyst!!!,50,"San Francisco, CA, US, Remote",Large,Jr,Contract,,1,3,4
BI Analyst,90000,"Austin, TX, Huntsville,AL, Houston,TX",Large,Jr,Part-time,"R,Power BI,Google Cloud",1,3,2
BI Analyst,50000,Remote,Small,Jr,Full-time,"Power BI,Python,AWS,Tableau,Azure",1,0,1
Data Analyst,95000,"US, Anywhere, Remote",Startup,None,Part-time,"Google Cloud, Python, Excel, , AWS",0,1,2
Junior Data Analyst,50000,Remote,Large,Jr,Regular,"Google Cloud,AWS,",1,3,3
Data Analytics Specialist,110000,"US, Huntsville,AL",Startup,Pr,Full-time,"Power BI, Python, Excel, AWS, Azure",4,1,1
Data Analyst,65000,"New York, NY, San Francisco, CA, Dallas, TX",Large,None,Contract,"Tableau,Python,Power BI,AWS",0,3,4
Product Data Analyst,50,"Huntsville,AL, Anywhere, US",Large,Mi,Freelance,"Power BI , Python , Google Cloud",2,3,6
Junior Data Analyst,50000,"Remote, Dallas, TX, London, UK",Small,Jr,Part-time,"R, , Tableau, AWS",1,0,2
Jr. Data Analyst,90000,"San Francisco, CA, Dallas, TX, Houston,TX",Large,Sr,Temporary,"R , AWS , Excel , SQL",3,3,5
Data Analyst II,65000,"Anywhere, Dallas, TX",Huge,Jr,Part-time,"Tableau , R , Google Cloud",1,4,2
Marketing Data Analyst,50,Anywhere,Huge,Jr,Contract,"Azure,SQL,R,AWS,",1,4,4
Data Analyst,14000000,"London, UK, New York, NY",Unknown,Sr,Contract,"SQL , Azure",3,0,4
Jr. Data Analyst,95000,US,Large,Pr,Contract,"Python,Google Cloud,",4,3,4
Data Analyst!!!,0,"Dallas, TX",Large,Jr,Full-time,"Excel, Python, Google Cloud, Power BI",1,3,1
DATA ANALYST,90000,"New York, NY, London, UK, Anywhere",Medium,Pr,Freelance,", Tableau",4,2,6
Jr. Data Analyst,90000,"New York, NY, Anywhere, Remote",Huge,Jr,Contract,"SQL,Python,Excel",1,4,4
Principal,0,Large,Negotiable,Python;,,"San Francisco, CA, New York, NY",0,0,0
Marketing Data Analyst,120000,"Huntsville,AL",Startup,Sr,Temporary,"AWS, Power BI, SQL",3,1,5
Product Data Analyst,65000,"US, Remote, Dallas, TX",Startup,Jr,Contract,"Tableau , AWS ,",1,1,4
Product Data Analyst,65000,"San Francisco, CA",Unknown,Sr,Freelance,"Tableau,Azure",3,0,6
DATA ANALYST,70000,US,Large,Jr,Regular,"Azure,",1,3,3
Data Analyst!!!,14000000,"London, UK, Anywhere, Houston,TX",Startup,Sr,Full-time,"Azure, Python, AWS, Google Cloud, Tableau",3,1,1
Data Analyst - Remote,14000000,"London, UK, Houston,TX, US",Unknown,Jr,Freelance,"Excel,SQL,Tableau,",1,0,6
Marketing Data Analyst,50,"Anywhere, US, London, UK",Huge,Sr,Contract,"AWS, , Power BI",3,4,4
Power BI and  and SQL and Excel and Tableau,0,110000,Startup,FT,,Data Analyst!!!,0,1,0
Jr. Data Analyst,65000,"London, UK, Houston,TX",Startup,Sr,Part-time,"Google Cloud, AWS, Azure",3,1,2
Sr. Data Analyst,14000000,"Huntsville,AL, Anywhere, San Francisco, CA",Large,Jr,Part-time,"Azure, Python, Google Cloud, Tableau",1,3,2
Data Analyst,50000,"Houston,TX, New York, NY",Medium,Sr,Part-time,"AWS, Azure, Google Cloud, R",3,2,2
Jr. Data Analyst,14000000,"Austin, TX",Unknown,Jr,Full-time,", Tableau, R, Python, SQL",1,0,1
BI Analyst,50,"Dallas, TX",Medium,None,Part-time,"Excel,Tableau,Power BI,SQL",0,2,2
Jr. Data Analyst,50,"Anywhere, New York, NY",Large,Jr,Full-time,"Azure,AWS",1,3,1
Product Data Analyst,95000,"Huntsville,AL",Medium,Mi,Part-time,"AWS, Azure, Python, SQL, R",2,2,2
Sr. Data Analyst,95000,"Austin, TX, London, UK, Remote",Unknown,None,Part-time,"Tableau , Excel , Power BI",0,0,2
Data Analyst!!!,70000.0,"San Francisco, CA, Remote, Austin, TX",Huge,Jr,Contract,"Tableau, Google Cloud",1,4,4
Product Data Analyst,95000.0,"San Francisco, CA, US, Anywhere",Unknown,Jr,Contract,"SQL, AWS, Python, Google Cloud",1,0,4
Data Analytics Specialist,0,"Dallas, TX, US, London, UK",Unknown,Mi,Full-time,"Google Cloud,Azure,Tableau,SQL",2,0,1
Marketing Data Analyst,70000,"Austin, TX, Huntsville,AL",Unknown,Pr,Regular,"R,Google Cloud,AWS,Azure",4,0,3
Data Analytics Specialist,50000,"US, Remote",Medium,Sr,Part-time,"Azure, SQL, , Excel, AWS",3,2,2
Product Data Analyst,110000,"Huntsville,AL",Large,None,Temporary,"Google Cloud, AWS, Power BI, R, Excel",0,3,5
Sr. Data Analyst,65000,"London, UK, San Francisco, CA, Austin, TX",Small,Sr,Contract,"Excel, Google Cloud, SQL",3,0,4
Data Analyst!!!,65000,"Huntsville,AL, London, UK",Medium,Jr,Full-time,"R, Tableau, Power BI, AWS, Excel",1,2,1
Sr. Data Analyst,95000.0,"San Francisco, CA, New York, NY",Huge,Sr,Part-time,"Azure, AWS",3,4,2
DATA ANALYST,70000,"Dallas, TX, Anywhere",Unknown,Pr,Part-time,"Excel, SQL, Tableau,",4,0,2
Marketing Data Analyst,70000,"Dallas, TX, Houston,TX, US",Huge,Sr,Part-time,"SQL, R, AWS, Excel",3,4,2
Data Analyst!!!,50,"Houston,TX, Dallas, TX, US",Small,Sr,Regular,"SQL,Azure,Python,R",3,0,3
Data Analytics Specialist,120000,"US, San Francisco, CA",Startup,Jr,Part-time,", Azure, Google Cloud",1,1,2
Data Analyst,50000,"New York, NY, Anywhere",Large,Mi,Contract,"Google Cloud, SQL, Power BI",2,3,4
Data Analyst II,8090000,Remote,Large,Jr,Full-time,"AWS , SQL",1,3,1
Senior Data Analyst,0,"Huntsville,AL, San Francisco, CA",Large,Sr,Temporary,"Google Cloud, SQL",3,3,5
Data Analyst,120000,Anywhere,Large,None,Freelance,"Azure, Power BI",0,3,6
Data Analyst!!!,95000,"New York, NY, Austin, TX",Startup,Pr,Freelance,", AWS, R, Power BI",4,1,6
Senior Data Analyst,95000,"New York, NY, Huntsville,AL",Small,Jr,Contract,"SQL, Excel, R, Power BI, AWS",1,0,4
Data Analyst,95000,"Dallas, TX, London, UK",Large,None,Temporary,"Tableau,R,SQL",0,3,5
Jr. Data Analyst,65000,"Houston,TX, Huntsville,AL",Startup,Sr,Contract,,3,1,4
Data Analyst II,70000,"San Francisco, CA",Startup,Sr,Part-time,"Python, Tableau, SQL, Azure",3,1,2
BI Analyst,8090000,"US, Dallas, TX, Remote",Startup,Mi,Temporary,"Python, AWS, Google Cloud",2,1,5
Junior Data Analyst,70000.0,"Huntsville,AL, San Francisco, CA",Medium,None,Contract,"Python, Power BI, Google Cloud, , AWS",0,2,4
BI Analyst,50000,"Remote, New York, NY",Unknown,Pr,Contract,"Google Cloud, Power BI, Tableau",4,0,4
Data Analytics Specialist,90000,"London, UK, Remote",Medium,Jr,Part-time,"AWS, SQL, Excel, Python",1,2,2
Data Analyst II,95000.0,"Austin, TX, Huntsville,AL, Houston,TX",Medium,Jr,Freelance,"R, Azure, SQL, Tableau",1,2,6
Data Analyst,70000,US,Medium,Sr,Full-time,"Excel, AWS, Google Cloud, Python",3,2,1
Data Analyst!!!,95000.0,"Huntsville,AL, US",Medium,Jr,Part-time,"SQL, Excel, Google Cloud, R, Azure",1,2,2
Product Data Analyst,90000,"Huntsville,AL",Large,Jr,Part-time,"AWS , Azure , Google Cloud , SQL",1,3,2
Senior Data Analyst,95000.0,"London, UK, Dallas, TX",Large,Jr,Full-time,"Python, Excel",1,3,1
Data Analyst II,90000,"Remote, US, Dallas, TX",Unknown,Jr,Contract,"Google Cloud,Tableau,Excel,Python,",1,0,4
Jr. Data Analyst,70000,"Houston,TX, Remote",Large,Jr,Regular,"SQL, R, Power BI",1,3,3
Data Analyst!!!,65000,"US, San Francisco, CA",Large,None,Full-time,"Python, AWS, R, Tableau",0,3,1
Data Analyst,70000,"Huntsville,AL, Anywhere",Small,Jr,Full-time,"Excel, Python, Tableau",1,0,1
Product Data Analyst,14000000,"Dallas, TX, Austin, TX, Houston,TX",Large,None,Full-time,"AWS, Azure, R, Google Cloud",0,3,1
